url,title,sources,content_type,fetch_method,folder,has_content,content_indicator,url_type
http://www.newsweek.com/2014/06/13/how-greylock-partners-finds-next-facebook-253329.html,how-greylock-partners-finds-next-facebook-253329.html,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/archive/2004/05/24/040524fa_fact1?currentPage=all,The Squid Hunter    [longform.org],csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/arts/critics/atlarge/2011/12/05/111205crat_atlarge_gopnik?currentPage=all,"“The Lord of the Rings,” “Twilight,” and Young-Adult Fantasy Books : The New Yorker",csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/books/page-turner/bill-james-true-crime-obsessive-on-the-genres-enduring-importance,"Bill James, True-Crime Obsessive, on the Genre’s Enduring Importance",csv,from_csv,csv_export,Archive,False,4,web
http://www.newyorker.com/books/page-turner/o-adjunct-my-adjunct,O Adjunct! My Adjunct! - The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/books/page-turner/the-marked-woman,The Marked Woman,csv,from_csv,csv_export,Unread,False,0,web
http://www.newyorker.com/books/page-turner/the-two-asian-americas,The Two Asian Americas - The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/books/page-turner/the-useless-agony-of-going-offline,The Useless Agony of Going Offline - The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/books/page-turner/what-part-of-no-totally-dont-you-understand,"What Part of “No, Totally” Don’t You Understand? - The New Yorker",csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/business/currency/in-the-future-we-will-photograph-everything-and-look-at-nothing,"In the Future, We Will Photograph Everything and Look at Nothing - The New Yorker",csv,from_csv,csv_export,Unread,False,0,web
http://www.newyorker.com/business/currency/why-j-crews-vision-of-preppy-america-failed,Why J. Crew’s Vision of Preppy America Failed - The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/culture/cultural-comment/blank-space-what-kind-of-genius-is-max-martin,Blank Space: What Kind of Genius Is Max Martin? - The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/culture/cultural-comment/what-was-the-good-wife-really-about,What Was “The Good Wife” Really About? - The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/culture/culture-desk/how-silicon-valley-nails-silicon-valley,How “Silicon Valley” Nails Silicon Valley - The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/culture/culture-desk/our-part-in-the-darkness,Our Part in the Darkness - The New Yorker,csv,from_csv,csv_export,Unread,False,0,web
http://www.newyorker.com/culture/culture-desk/the-limits-of-grit,The Limits of “Grit” - The New Yorker,csv,from_csv,csv_export,Unread,False,0,web
http://www.newyorker.com/humor/2011/01/24/110124sh_shouts_allen?printable=true,Shouts : The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/magazine/2004/10/25/inside-dope-6,Inside Dope - The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/magazine/2008/02/11/true-crime,True Crime - The New Yorker,csv,from_csv,csv_export,Starred,False,0,web
http://www.newyorker.com/magazine/2009/03/30/hellhole,Hellhole - The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/magazine/2011/04/04/a-murder-foretold,A Murder Foretold - The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/magazine/2011/09/05/how-to-be-good,How To Be Good - The New Yorker,csv,from_csv,csv_export,Unread,False,0,web
http://www.newyorker.com/magazine/2012/03/26/the-song-machine,The Song Machine,csv,from_csv,csv_export,Archive,False,61,web
http://www.newyorker.com/magazine/2013/06/03/in-the-crosshairs,In the Crosshairs - The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/magazine/2013/10/14/the-doctor-is-in,The Doctor Is In - The New Yorker,csv,from_csv,csv_export,Archive,False,61,web
http://www.newyorker.com/magazine/2015/01/12/talking-cure,Talk to Your Kids - The New Yorker,csv,from_csv,csv_export,Unread,False,0,web
http://www.newyorker.com/magazine/2015/02/09/r-u,R U There? - The New Yorker,csv,from_csv,csv_export,Starred,False,0,web
http://www.newyorker.com/magazine/2015/05/11/overkill-atul-gawande,America’s Epidemic of Unnecessary Care,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/magazine/2015/05/18/tomorrows-advance-man,Who Funds the Future?,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/magazine/2015/08/10/learning-to-speak-lingerie,The Chinese Lingerie Venders of Egypt,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/magazine/2015/09/07/college-calculus,The College Fallacy,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/magazine/2016/01/25/dead-certainty,How “Making a Murderer” Went Wrong,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/magazine/2016/01/25/new-koch,New Koch: Rebranding the Billionaire Brothers,csv,from_csv,csv_export,Unread,False,0,web
http://www.newyorker.com/magazine/2016/02/08/cover-story-personal-history-elif-batuman,The Head Scarf and Me,csv,from_csv,csv_export,Unread,False,0,web
http://www.newyorker.com/magazine/2016/06/20/derrick-hamilton-jailhouse-lawyer,Education of a Jailhouse Lawyer,csv,from_csv,csv_export,Unread,False,0,web
http://www.newyorker.com/magazine/2016/07/11/george-saunders-goes-to-trump-rallies,Who Are All These Trump Supporters?,csv,from_csv,csv_export,Unread,False,0,web
http://www.newyorker.com/magazine/2017/01/23/the-heroism-of-incremental-care,The Heroism of Incremental Care,csv,from_csv,csv_export,Unread,False,0,web
http://www.newyorker.com/magazine/2017/08/07/what-meditation-can-do-for-us-and-what-it-cant,"What Meditation Can Do for Us, and What It Can’t",csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/magazine/2017/08/21/trumps-business-of-corruption,Trump’s Business of Corruption,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/news/daily-comment/the-dangerous-acceptance-of-donald-trump,The Dangerous Acceptance of Donald Trump - The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/news/daily-comment/the-dilemma-of-conservatives-who-say-theyll-never-vote-for-donald-trump,The Dilemma of Conservatives Who Say They’ll Never Vote for Donald Trump - The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/news/daily-comment/the-music-donald-trump-cant-hear,The Music Donald Trump Can’t Hear,csv,from_csv,csv_export,Unread,False,0,web
http://www.newyorker.com/news/john-cassidy/could-donald-trump-win-the-general-election,Could Donald Trump Win the General Election? - The New Yorker,csv,from_csv,csv_export,Unread,False,0,web
http://www.newyorker.com/news/news-desk/bertha-seattle-infrastructure-trouble-megaprojects,Tunnel to Nowhere,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/news/news-desk/the-mistrust-of-science,The Mistrust of Science - The New Yorker,csv,from_csv,csv_export,Unread,False,0,web
http://www.newyorker.com/news/sporting-scene/marquette-king-is-the-n-f-l-s-only-black-punter-how-come,Marquette King Is the N.F.L.’s Only Black Punter. How Come? - The New Yorker,csv,from_csv,csv_export,Unread,False,0,web
http://www.newyorker.com/reporting/2007/05/28/070528fa_fact_gopnik,Annals of Biography: Angels and Ages,csv,from_csv,csv_export,Unread,False,0,web
http://www.newyorker.com/reporting/2008/08/11/080811fa_fact_grann?printable=true,The Chameleon    [longform.org],csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/reporting/2009/06/01/090601fa_fact_gawande?printable=true,"McAllen, Texas and the high cost of health care : The New Yorker",csv,from_csv,csv_export,Starred,False,0,web
http://www.newyorker.com/reporting/2009/09/07/090907fa_fact_grann?currentPage=all,Trial By Fire    [longform.org],csv,from_csv,csv_export,Starred,False,0,web
http://www.newyorker.com/reporting/2011/01/31/110131fa_fact_mcgrath?printable=true,Football and the Concussion Crisis : The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/reporting/2011/04/25/110425fa_fact_bilger?currentPage=all,David Eagleman and Mysteries of the Brain : The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/reporting/2011/05/23/110523fa_fact_mayer?currentPage=all,Charges Against the N.S.A.’s Thomas Drake : The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/reporting/2011/07/04/110704fa_fact_paumgarten?currentPage=all,"Online Dating: Sex, Love, and Loneliness : The New Yorker",csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/reporting/2011/08/08/110808fa_fact_schmidle?printable=true,The Mission to Get Osama Bin Laden : The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/reporting/2011/08/15/110815fa_fact_lizza?printable=true,The Transformation of Michele Bachmann : The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/reporting/2011/10/03/111003fa_fact_gawande?printable=true&currentPage=all,Coaching a Surgeon: What Makes Top Performers Better? : The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/reporting/2011/11/14/111114fa_fact_lepore?currentPage=all,Birthright    [longform.org],csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/reporting/2012/05/28/120528fa_fact_grann?currentPage=all&mobify=0,William Alexander Morgan in the Cuban Revolution : The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/reporting/2012/09/24/120924fa_fact_lepore?printable=true&mobify=0,The Invention of Political Consulting : The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/reporting/2013/08/12/130812fa_fact_stillman,Sarah Stillman: The Use and Abuse of Civil Forfeiture,csv,from_csv,csv_export,Unread,False,0,web
http://www.newyorker.com/talk/2011/05/16/110516ta_talk_paumgarten?printable=true,An Algorithm for the Names at the 9/11 Memorial : The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/talk/comment/2013/08/26/130826taco_talk_remnick,David Remnick: Speaking the Truth About the Egyptian Coup,csv,from_csv,csv_export,Unread,False,0,web
http://www.newyorker.com/talk/financial/2011/01/03/110103ta_talk_surowiecki?printable=true,Persistent unemployment and the jobless recovery : The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.newyorker.com/talk/financial/2011/01/31/110131ta_talk_surowiecki?printable=true,Navigating Risky Chinese Stocks : The New Yorker,csv,from_csv,csv_export,Archive,False,0,web
http://www.nybooks.com/articles/2017/12/21/kick-against-the-pricks/,Kick Against the Pricks | by Laura Kipnis | The New York Review of Books,csv,from_csv,csv_export,Unread,False,0,web
http://www.nybooks.com/articles/archives/2014/may/08/thomas-piketty-new-gilded-age/,Why We’re in a New Gilded Age by Paul Krugman,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/1999/10/10/magazine/the-search-engine.html?pagewanted=all&src=pm,The Search Engine - New York Times,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2002/01/13/magazine/which-way-did-he-run.html?pagewanted=print&src=pm,Which Way Did He Run? - New York Times,csv,from_csv,csv_export,Starred,False,0,web
http://www.nytimes.com/2002/07/07/magazine/what-if-it-s-all-been-a-big-fat-lie.html?pagewanted=print&src=pm,What if It's All Been a Big Fat Lie? - New York Times,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2004/08/29/magazine/how-to-reinvent-the-gop.html,How to reinvent the G.O.P.,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2007/03/04/magazine/04arcade.t.html?_r=1&pagewanted=print,"Arcade Fire - One Very, Very Indie Band - Darcy Frey - New York Times",csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2009/12/06/magazine/06marriage-t.html,Married (Happily) With Issues,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/05/14/opinion/14brooks.html?hp=&pagewanted=print,Op-Ed Columnist - Glimmers of Hope - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/05/23/magazine/23Race-t.html?partner=rss&emc=rss&pagewanted=print,Magazine Preview - The Teachers’ Unions’ Last Stand - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/07/25/magazine/25privacy-t2.html?ref=homepage&src=me&pagewanted=print,The Web Means the End of Forgetting - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/08/01/opinion/01stockman.html?pagewanted=print,Op-Ed Contributor - Four Deformations of the Apocalypse - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/08/01/weekinreview/01buettner.html?hpw=&pagewanted=print,Running Government as a Cash Business - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/08/08/magazine/08music-t.html?_r=1&hp=&pagewanted=print,The Music-Copyright Enforcers - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/08/22/magazine/22Adulthood-t.html?hp=&pagewanted=print,What Is It About 20-Somethings? - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/08/29/magazine/29language-t.html?hpw=&pagewanted=print,Does Your Language Shape How You Think? - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/01/opinion/01mubarak.html?_r=1&hp=&pagewanted=print,Op-Ed Contributor - A Peace Plan Within Our Grasp - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/05/business/05venter.html?ref=homepage&src=me&pagewanted=print,J. Craig Venter’s Corporate Strategy? The Scientific Method - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/06/us/06muslims.html?src=ISMR_AP_LO_MST_FB&pagewanted=print,Muslims Fear Losing Gains Amid Protests Over Center - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/11/your-money/11money.html?ref=homepage&src=me&pagewanted=print,Your Money - Testing Software to Write Wills on the Home Computer - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/12/magazine/12FOB-IdeaLab-t.html?ref=magazine&pagewanted=print,Idea Lab - Why Are So Many Terrorists Engineers? - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/12/magazine/12military-t.html?ref=magazine&pagewanted=print,Video Games That Bring Afghanistan Home - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/17/opinion/17brooks.html?hp=&pagewanted=print,Op-Ed Columnist - The Backlash Myth - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/19/magazine/19Essays-HigherEd-t.html?pagewanted=print,Future of Journalism as Seen Through Computer Science - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/19/magazine/19Essays-kodu-t.html?ref=magazine&pagewanted=print,Kodu Offers Pop-Up Computer Programming for Children - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/19/magazine/19Essays-online-t.html?ref=magazine&pagewanted=print,Online Learning Expands at K-12 Level - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/19/magazine/19Essays-textbooks-t.html?ref=magazine&pagewanted=print,Digital-Textbooks Formula Proves Elusive - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/19/magazine/19Essays-tutors-t.html?hpw=&pagewanted=print,Automated Computer Tutors With a Human Touch - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/19/magazine/19FOB-OnLanguage-Zimmer.html?ref=magazine&pagewanted=print,On Language - Learning Language in Chunks - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/19/magazine/19FOB-WWLN-Kelly-t.html?ref=magazine&pagewanted=print,The Way We Live Now - Home-Schooling for the Techno-Literate - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/19/magazine/19Livescribe-t.html?hpw=&pagewanted=print,"Livescribe, the Pen That Never Forgets - NYTimes.com",csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/19/magazine/19fob-essay-t.html?ref=magazine&pagewanted=print,Does the Digital Classroom Enfeeble the Mind? - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/19/magazine/19fob-medium-heffernan-t.html?ref=magazine&pagewanted=print,The Medium - Is Learning by Rote Memorization So Bad? - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/19/magazine/19video-t.html?_r=1&hpw=&pagewanted=print,Video Games Win a Beachhead in the Classroom - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/26/magazine/26FOB-Ethicist-t.html?ref=magazine&pagewanted=print,The Ethicist - Father Exposure - Question - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/26/magazine/26FOB-medium-t.html?ref=magazine&pagewanted=print,The Medium - The Seductions of the Online Shopping Club - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/26/magazine/26kafka-t.html?hpw=&pagewanted=print,Kafka’s Last Trial - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/26/magazine/26politics-t.html?hpw=&pagewanted=print,Can Linda McMahon Win in a State That Defines Preppy? - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/28/health/28real.html?_r=1&ref=homepage&src=me&pagewanted=print,Really? - The Claim - Gargling With Salt Water Can Ease Cold Symptoms - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/09/30/opinion/30kahlenberg.html?ref=homepage&src=me&pagewanted=print,"Op-Ed Contributor - Elite Colleges, or Colleges for the Elite? - NYTimes.com",csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/10/03/magazine/03Ryan-t.html?pagewanted=print,Nolan Ryan’s Next Bid for the Texas Rangers - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/10/03/magazine/03beck-t.html?ref=magazine&pagewanted=print,Being Glenn Beck - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/10/10/magazine/10bengis-t.html?hpw=&pagewanted=print,Village Organizer - The Woman Who Delivers Deer Isle’s Seafood to the World - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/10/10/magazine/10dinner-t.html?hpw=&pagewanted=print,Communal Table - A Cob Oven and the 36-Hour Dinner Party - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/10/17/business/17view.html?src=ISMR_HP_LO_MST_FB&pagewanted=print,Economic View - Confronting Income Inequality - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/10/17/magazine/17Aging-t.html?ref=magazine&pagewanted=print,"As Nations Age, a Chance for Younger Nations - NYTimes.com",csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/10/17/magazine/17FOB-WWLN-t.html?ref=magazine&pagewanted=print,The Way We Live Now - Little Brother is Watching - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/10/17/magazine/17FOB-medium-t.html?ref=magazine&pagewanted=print,The Medium - E-Readers Collective - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/10/17/opinion/17gilbert.html?ref=homepage&src=me&pagewanted=print,Op-Ed Contributor - The Magical Properties of Everyday Numbers - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/10/17/realestate/17cov.html?hpw=&pagewanted=print,Homes Near New York’s Tiny Parks and Squares Command a Premium - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/10/17/weekinreview/17abramson.html?hpw=&pagewanted=print,Return of the Secret Donors - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/10/18/technology/18google.html?hpw=&pagewanted=print,Google Struggles to Build Social Features - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/10/18/us/18poverty.html?hp=&pagewanted=print,Scholars Return to ‘Culture of Poverty’ Ideas - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/10/26/opinion/26brooks.html?_r=1&ref=homepage&src=me&pagewanted=print,No Second Thoughts - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/10/31/magazine/31Cancer-t.html?ref=magazine&pagewanted=print,The Riddle of Cancer Relapse - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/10/31/magazine/31FOB-idealab-t.html?ref=magazine&pagewanted=print,How the Brain Reacts to Financial Bubbles - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/10/31/magazine/31FOB-wwln-t.html?ref=magazine&pagewanted=print,Momism as a Clever Political Strategy - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/10/31/magazine/31fob-consumed-t.html?ref=magazine&pagewanted=print,Can Negative Publicity Help? - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/10/31/magazine/31politics-t.html?ref=magazine&pagewanted=print,How Behavioral Science is Remaking Politics - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/10/31/magazine/31prokhorov-t.html?ref=magazine&pagewanted=print,The N.B.A.'s Oligarch and His Power Games - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/07/education/edlife/07HOOVER-t.html?hp=&pagewanted=print,College Applications Continue to Increase. When Is Enough Enough? - NYTimes.com,csv,from_csv,csv_export,Starred,False,0,web
http://www.nytimes.com/2010/11/07/magazine/07oil-t.html?_r=1&hpw=&pagewanted=print,The Other Oil Cleanup - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/07/us/07bully.html,"In School Efforts to End Bullying, Some See Agenda",csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/09/opinion/09brooks.html?partner=rssnyt&emc=rss&pagewanted=print,The Crossroads Nation - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/09/us/09foreclosure.html?_r=1&pagewanted=print,"At Legal Fringe, Empty Houses Go to the Needy - NYTimes.com",csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/14/magazine/14Hacker-t.html?partner=rss&emc=rss&pagewanted=print,The Great Cyberheist - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/14/magazine/14evangelicals-t.html?_r=1&hpw=&pagewanted=print,Housewives of God - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/14/magazine/14soul-t.html?partner=rss&emc=rss&pagewanted=print,Can a Nerd Have Soul? - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/20/opinion/20blow.html?_r=1&pagewanted=print,Let’s Rescue the Race Debate - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/21/magazine/21Epilepsy-t.html?_r=1&partner=rss&emc=rss&pagewanted=print,"Epilepsy’s Big, Fat Miracle - NYTimes.com",csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/21/magazine/21FOB-Ethicist-t.html?partner=rss&emc=rss&pagewanted=print,The Ethicist - Payments Appreciated - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/21/magazine/21FOB-medium-t.html?partner=rss&emc=rss&pagewanted=print,The Attention-Span Myth - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/21/magazine/21FOB-onlanguage-t.html?pagewanted=print,On Language - 'Resonate' - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/21/magazine/21FOB-onlanguage-t.html?partner=rss&emc=rss&pagewanted=print,On Language - 'Resonate' - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/21/magazine/21FOB-wwln-t.html?partner=rss&emc=rss&pagewanted=print,Midterm Maneuvers - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/21/magazine/21fob-gofigure-t.html?partner=rss&emc=rss&pagewanted=print,College Football’s Baffling Rankings - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/21/magazine/21palin-t.html?partner=rss&emc=rss&pagewanted=print,Inside Sarah Palin’s Inner Circle - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/21/opinion/21friedman.html?_r=1&pagewanted=print,Teaching for America - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/21/technology/21brain.html?ref=homepage&src=me&pagewanted=print,"Growing Up Digital, Wired for Distraction - NYTimes.com",csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/21/us/21code.html?pagewanted=print,A Crack in the Code Kryptos Is Keeping - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/21/weekinreview/21bronner.html?hpw=&pagewanted=print,Why America Chases an Israeli-Palestinian Peace - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/23/us/politics/23money.html?_r=1&pagewanted=print,Effort for Liberal Balance to G.O.P. Groups Begins - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/24/nyregion/24waiver.html?hpw=&pagewanted=print,David Steiner May Deny a Waiver to Cathleen Black - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/24/sports/football/24helmets.html?pagewanted=print,Many Violent Hits Remain Legal Even After N.F.L. Scrutiny - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/26/opinion/26brooks.html?pagewanted=print,Description Is Prescription - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/26/world/middleeast/26diplo.html?_r=1&pagewanted=print,New U.S. Politics Brings Mixed Message for Israel - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/28/magazine/28FOB-Ethicist-t.html?partner=rss&emc=rss&pagewanted=print,The Ethicist - Full Disclosures - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/28/magazine/28FOB-consumed-t.html?partner=rss&emc=rss&pagewanted=print,Gulfstream Aerospace Flies Below Recession’s Radar - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/28/magazine/28FOB-idealab-t.html?partner=rss&emc=rss&pagewanted=print,The Tea Party’s Radical Constitutionalism - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/11/28/magazine/28FOB-onlanguage-t.html?partner=rss&emc=rss&pagewanted=print,On Language - Men of Words - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.nytimes.com/2010/12/03/business/economy/03unemployed.html?_r=1&pagewanted=print,When the Jobless Become the Unemployable - NYTimes.com,csv,from_csv,csv_export,Archive,False,0,web
